,incident_name,incident_is_final,incident_date_last_update,incident_date_created,incident_administrative_unit,incident_administrative_unit_url,incident_county,incident_location,incident_acres_burned,incident_containment,incident_control,incident_cooperating_agencies,incident_longitude,incident_latitude,incident_type,incident_id,incident_url,incident_date_extinguished,incident_dateonly_extinguished,incident_dateonly_created,is_active,calfire_incident,notification_desired
1269,Snowstorm Fire,True,2019-07-08 07:49:17,2019-07-05 16:37:04,Susanville Bureau of Land Management,,Lassen,"Snowstorm Rd, south of Ravendale",263,100,Not a CAL FIRE Incident. Please contact the Bureau of Land Management for more information.,Susanville Bureau of Land Management,-120.39276799999999,40.679318,Wildfire,0f965f2f-3977-4ba5-bf7c-29feef27ee82,https://www.fire.ca.gov/incidents/2019/7/5/snowstorm-fire/,2019-07-06 07:49:00,2019-07-06,20190705,N,False,False
1270,Far Fire,True,2019-07-08 07:51:32,2019-07-06 20:21:25,CAL FIRE Nevada-Yuba-Placer Unit,,Yuba,"Camp Far West rd & Nisenan Ln, northeast of Wheatland",38,100,,,-121.35014,39.06066,Wildfire,2d3b577c-7b58-4ee3-9e21-cbec5abd8ce4,https://www.fire.ca.gov/incidents/2019/7/6/far-fire/,,,20190706,N,True,False
1271,Lake Fire,True,2019-07-15 18:34:14,2019-07-08 15:30:14,CAL FIRE Madera-Mariposa-Merced Unit,,Mariposa,"McSwain Entrance and Lake McClure Rd, Hornitos",244,100,,,-120.29655100000001,37.524378000000006,Wildfire,6be8378d-9a89-40a3-bc66-4fc0ab22ebc2,https://www.fire.ca.gov/incidents/2019/7/8/lake-fire/,,,20190708,N,True,False
1272,Gillis Fire,True,2019-07-10 07:11:24,2019-07-08 16:44:08,CAL FIRE San Luis Obispo Unit,,San Luis Obispo,Gillis Canyon and South East of Shandon,974,100,,,-120.26916667,35.63111111,Wildfire,1fd11e53-a132-4b89-bc8f-f7061f685ad3,https://www.fire.ca.gov/incidents/2019/7/8/gillis-fire/,2019-07-09 18:22:00,2019-07-09,20190708,N,True,False
1273,Sargent Fire,True,2019-07-10 16:05:08,2019-07-09 21:43:36,CAL FIRE San Benito-Monterey Unit,,Monterey,"Sargent Canyon Road and Sheep Canyon, San Ardo Oil Fields",190,100,,,-120.8092,35.95191,Wildfire,f32eaf92-82dc-4c31-8a05-76c21845f078,https://www.fire.ca.gov/incidents/2019/7/9/sargent-fire/,2019-07-10 16:04:00,2019-07-10,20190709,N,True,False
1274,Gibbel Fire ,True,2019-07-12 08:27:20,2019-07-11 16:27:17,CAL FIRE Riverside County Fire Department ,,Riverside,Off of Girard Street and Quiet Hills Drive ,20,100,,CAL FIRE Riverside County Fire Department ,-116.95388899999999,33.69055556,Wildfire,6564081d-5ce7-4330-8ad7-2d1d976d778a,https://www.fire.ca.gov/incidents/2019/7/11/gibbel-fire/,2019-07-11 08:26:00,2019-07-11,20190711,N,True,False
1275,Border Fire,True,2019-07-15 21:56:00,2019-07-12 13:20:39,CAL FIRE San Diego County Fire ,,San Diego,Off of Cottonwood Creak and Barrett Truck Trail along the US/Mexico border,100,100,,,-116.7525,32.566389,Wildfire,8c46fde6-7a1c-482b-97cc-afff1bc5d27c,https://www.fire.ca.gov/incidents/2019/7/12/border-fire/,2019-07-15 17:10:00,2019-07-15,20190712,N,True,False
1276,Lincoln Fire,True,2019-07-17 14:04:28,2019-07-12 17:15:31,CAL FIRE Riverside Unit,,Riverside,"Lincoln St and Ave 66, Mecca, 6 miles south of Coachella",80,100,,,-116.07896000000001,33.569379999999995,Wildfire,6311a921-f8e9-45c1-b10d-fee8be8dae29,https://www.fire.ca.gov/incidents/2019/7/12/lincoln-fire/,2019-07-17 10:00:00,2019-07-17,20190712,N,True,False
1277,Mid Fire,True,2019-07-15 18:38:20,2019-07-12 18:40:09,CAL FIRE SCU,,Alameda,"patterson pass and mid way, eastern",22,100,,Alameda County ,-121.586846,37.093243,Wildfire,3fc9ae75-8844-43a5-8330-6956cdb6e3a7,https://www.fire.ca.gov/incidents/2019/7/12/mid-fire/,2019-07-12 19:20:00,2019-07-12,20190712,N,True,False
1278,Horse Fire,True,2019-07-15 21:56:18,2019-07-12 19:08:54,CAL FIRE Shasta-Trinity Unit,,Shasta,"Blue Horse Rd and Saddle Trail, 2 miles NW of Olinda",30,100,,,-122.435492,40.463936,Wildfire,ab6d9c8e-5fbb-4a0d-a206-30e83ab51877,https://www.fire.ca.gov/incidents/2019/7/12/horse-fire/,,,20190712,N,True,False
1279,Orange fire,True,2019-07-15 18:33:50,2019-07-13 10:36:00,CAL FIRE / Riverside County Fire,,Riverside,27000 block of Orange Avenue in Nuevo,96,100,,,-117.1228851,33.812837200000004,Wildfire,777caabb-3850-4db2-ba02-2d95fda38db6,https://www.fire.ca.gov/incidents/2019/7/13/orange-fire/,2019-07-13 15:13:00,2019-07-13,20190713,N,True,False
1280,Jasper Fire,True,2019-09-26 14:50:02,2019-07-13 18:42:22,CAL FIRE NEU,,State of Nevada,"Chimney Rd and Barrel Springs Rd, 2 miles North of Sun Valley Nevada",1165,100,Full containment expected on 7/16 at 6 p.m.,Truckee Meadows Fire Protection District,-119.76988100000001,39.631945,Wildfire,3086ac2b-bbb3-4321-81e3-3cfdb9e571e9,https://www.fire.ca.gov/incidents/2019/7/13/jasper-fire/,2019-07-16 08:50:00,2019-07-16,20190713,N,False,False
1281,Doyle Fire,True,2019-09-26 14:49:49,2019-07-14 14:02:31,Bureau of Land Management,,Lassen,"Off Old Highway and Cowboy Joe Road, Northwest of Doyle",193,100,,BLM Northern CA District,-120.158273,40.072739,Wildfire,0ab090de-1ec9-41db-b6cf-c7acd370626a,https://www.fire.ca.gov/incidents/2019/7/14/doyle-fire/,2019-07-16 09:00:00,2019-07-16,20190714,N,False,False
1282,South Fire ,True,2019-07-15 21:55:43,2019-07-14 11:45:00,CAL FIRE San Luis Obispo ,,Ventura,Off of South Mountain Rd and Balcom Canyon Road East of Santa Paula,131,100,,Ventura County Fire Department ,-118.96,34.366111,Wildfire,c1574fd4-92ca-400f-84cb-b10f18ebb4bd,https://www.fire.ca.gov/incidents/2019/7/14/south-fire/,2019-07-15 14:10:00,2019-07-15,20190714,N,True,False
1283,Milton Fire ,True,2019-07-16 14:08:35,2019-07-15 10:49:00,CAL FIRE Tuolumne-Calaveras Unit ,,Stanislaus,"Off of Milton Road and Highway 4, North of Oakdale ",202,100,,,-120.84371999999999,37.944751000000004,Wildfire,a03c52ec-7366-43c5-965e-52e2b73df452,https://www.fire.ca.gov/incidents/2019/7/15/milton-fire/,2019-07-16 06:48:00,2019-07-16,20190715,N,True,False
1284,Aborn Fire,True,2019-07-15 21:55:31,2019-07-15 11:12:00,CAL FIRE Santa Clara Unit ,,Santa Clara,"Off Aborn Road and Murillo Avenue, East San Jose ",47,100,,,-121.76444444,37.32555556,Wildfire,42dab7c3-458f-4838-b70f-d5bb3d0f0b80,https://www.fire.ca.gov/incidents/2019/7/15/aborn-fire/,2019-07-15 18:19:00,2019-07-15,20190715,N,True,False
1285,Madera Fire ,True,2019-07-16 14:08:48,2019-07-15 18:19:31,CAL FIRE Madera-Mariposa-Merced Unit,,Madera,"Off Road 33 and Highway 145, Bonadelle",213,100,,,-119.93416699999999,37.016944,Wildfire,f2629bc3-1c8c-4a97-95fa-7d08566dc246,https://www.fire.ca.gov/incidents/2019/7/15/madera-fire/,2019-07-16 06:49:00,2019-07-16,20190715,N,True,False
1286,Meadow Fire,True,2019-07-18 06:37:29,2019-07-16 13:45:43,CAL FIRE / Riverside County Fire,,Riverside,Highway 371 near Lake Riverside Drive,81,100,,CAL FIRE / Riverside County Fire,-116.7884,33.514658000000004,Wildfire,72384606-035c-4d00-8887-84a9da7d0e57,https://www.fire.ca.gov/incidents/2019/7/16/meadow-fire/,2019-07-17 21:29:00,2019-07-17,20190716,N,True,False
1287,Whiskey Fire,True,2019-07-18 06:37:51,2019-07-16 18:44:15,CAL FIRE Santa Clara Unit,,San Joaquin,"west Lower Jones Road, west of the Community of Slough ",90,100,,,-121.468074,37.962557000000004,Wildfire,12528e0f-03e0-4598-8df0-e3017fa7382a,https://www.fire.ca.gov/incidents/2019/7/16/whiskey-fire/,,,20190716,N,True,False
1288,Goose 2 Fire,True,2019-09-26 14:49:37,2019-07-17 16:13:41,Modoc National Forest,,Modoc,"Off Highway 395 and South Willow Ranch Road, West of Fort Bidwell ",128,100,,Modoc National Forest,-120.306,41.909,Wildfire,d5ebf295-49d5-4a6a-ae13-47a921355e19,https://www.fire.ca.gov/incidents/2019/7/17/goose-2-fire/,2019-07-20 09:05:00,2019-07-20,20190717,N,False,False
1289,Vista Fire,True,2019-07-18 15:58:48,2019-07-17 17:42:04,CAL FIRE / San Diego County Fire,,San Diego,Off Vista De La Montana in the Dehesa area,25,100,The forward spread has been stopped and firefighters continue to make good progress. All evacuation warnings have been lifted. Full containment expected later today.,,-116.839743,32.794768,Wildfire,06fa2750-afea-4f88-b1c4-48b9bc21f4eb,https://www.fire.ca.gov/incidents/2019/7/17/vista-fire/,2019-07-18 15:58:00,2019-07-18,20190717,N,True,False
1290,Rains Fire,True,2019-07-18 13:02:21,2019-07-18 09:07:57,CAL FIRE Santa Clara Unit,,Stanislaus,"Frank Raines Park on Del Puerto Canyon Road, west of Patterson",35,100,,,-121.371276,37.420988,Wildfire,900997e0-f30a-48bf-9358-971ca2afa1d6,https://www.fire.ca.gov/incidents/2019/7/18/rains-fire/,2019-07-18 10:29:00,2019-07-18,20190718,N,True,False
1291,Whiskey Fire,True,2019-07-20 08:56:09,2019-07-18 18:31:00,CAL FIRE Tuolumne-Calaveras Unit,,Calaveras,near the Whiskey Creek Day Use area of New Hogan Lake,27,100,,,-120.78068,38.115224,Wildfire,17596a7a-31fc-4270-8aaf-efe1df3ba848,https://www.fire.ca.gov/incidents/2019/7/18/whiskey-fire/,2019-07-20 08:56:00,2019-07-20,20190718,N,True,False
1292,Valley Fire,True,2019-07-25 18:59:33,2019-07-21 12:01:40,CAL FIRE Madera-Mariposa-Merced Unit,,Mariposa," Old Hwy and Guadalupe, East of Mariposa",149,100,,,-120.027731,37.241427,Wildfire,f8a2fd4a-286e-4688-8a5c-fa2ad98751ab,https://www.fire.ca.gov/incidents/2019/7/21/valley-fire/,,,20190721,N,True,False
1293,Tejon Fire,True,2019-07-25 18:59:49,2019-07-21 15:30:17,Kern County Fire Department,,Kern,"  I 5 and Diger Rd, South of Bakersfield",208,100,,,-118.91833329999999,34.900833299999995,Wildfire,49dbe286-1cfe-4e03-a872-13185aae767a,https://www.fire.ca.gov/incidents/2019/7/21/tejon-fire/,,,20190721,N,False,False
1294,Canyon Fire,True,2019-08-02 12:58:46,2019-07-22 15:05:34,CAL FIRE Sonoma-Lake-Napa Unit,,Napa,Hwy 128 and Wragg Canyon Rd 16 miles east of St. Helena,64,100,,Napa County Sheriff Department,-122.143942,38.481258000000004,Wildfire,26676376-4e61-4d68-a28f-5fd8b4501acd,https://www.fire.ca.gov/incidents/2019/7/22/canyon-fire/,,,20190722,N,True,False
1295,Milpas Fire,True,2019-07-25 19:00:48,2019-07-22 19:45:27,CAL FIRE San Bernardino Unit,,San Bernardino,"Milpas Rd and Valley View Rd, 10 miles SE of Apple Valley",81,100,,,-117.10318000000001,34.42386,Wildfire,9e6b72f0-5f8a-41fe-a60d-40d7bc2f5637,https://www.fire.ca.gov/incidents/2019/7/22/milpas-fire/,,,20190722,N,True,False
1296,Moms Fire ,True,2019-07-25 18:59:59,2019-07-23 14:41:00,CAL FIRE Butte County Fire Department ,,Butte,"Off Moms Lane and Lone Tree Road, South of Orville ",10,100,,,-121.57973799999999,39.423833,Wildfire,7955a367-99da-4047-9f69-cc60ad3208e6,https://www.fire.ca.gov/incidents/2019/7/23/moms-fire/,,,20190723,N,True,False
1297,Marshview Fire,True,2019-08-02 12:58:33,2019-07-24 12:28:45,CAL FIRE Sonoma Lake Napa Unit,,Solano,"Off Marshview Road and Highway 680, South of Cordelia ",183,100,,,-122.118889,38.158333,Wildfire,f0577ec6-5504-4460-83ce-d9bd91624e0a,https://www.fire.ca.gov/incidents/2019/7/24/marshview-fire/,,,20190724,N,True,False
1298,Sweigert Fire ,True,2019-08-02 12:58:20,2019-07-24 20:01:44,CAL FIRE Santa Clara Unit ,,Santa Clara,"Off of Kahler Court and Felter Road, East of Milpitas",80,100,,,-121.807258,37.433192,Wildfire,a8c2bf1e-bb0f-4eec-a435-36d7723dfda6,https://www.fire.ca.gov/incidents/2019/7/24/sweigert-fire/,,,20190724,N,True,False
1299,Thompson Fire ,True,2019-07-25 08:10:47,2019-07-24 20:09:59,CAL FIRE San Luis Obispo Unit,,San Luis Obispo,"Off Highway 166  and Highway 101, North of Santa Maria",95,100,,,-120.435278,35.004721999999994,Wildfire,63b69be6-bd39-4bb4-aee1-7b59dbf7c360,https://www.fire.ca.gov/incidents/2019/7/24/thompson-fire/,,,20190724,N,True,False
1300,Tree Fire,True,2019-10-02 16:07:49,2019-07-27 10:15:00,Klamath National Forest,,Siskiyou,"Tree of Heaven Campground, east of Gottsville",83,100,Not a CAL FIRE Incident. Please contact the Klamath National Forest for more information.,Klamath National Forest,-122.65656899999999,41.834365999999996,Wildfire,4ba68199-b45d-49da-91e8-bee9921b621b,https://www.fire.ca.gov/incidents/2019/7/27/tree-fire/,,,20190727,N,False,False
1301,Community Fire,True,2019-10-02 16:07:40,2019-07-27 10:15:00,Klamath National Forest,,Siskiyou,Hwy 96 near the Klamath River Community Hall,35,100,Not a CAL FIRE Incident. Please contact the Klamath National Forest for more information.,Klamath National Forest,-122.845,41.838,Wildfire,ee681e0b-54a3-48ad-900c-8037eeb88159,https://www.fire.ca.gov/incidents/2019/7/27/community-fire/,,,20190727,N,False,False
1302,Usal Fire,True,2019-10-02 16:07:29,2019-07-27 23:36:00,CAL FIRE Mendocino Unit,,Mendocino,"Usal Creek and Usal Rd, west of Leggett",130,100,,,-123.84601299999999,39.831762,Wildfire,5edb4ec4-615c-45fb-a236-9a4225eedaff,https://www.fire.ca.gov/incidents/2019/7/27/usal-fire/,,,20190727,N,True,False
1303,Star Fire,True,2019-08-01 19:19:30,2019-07-28 13:20:11,City of Chino ,,San Bernardino,"Chino Hils Parkway and Grand Avenue, Chino Hills",156,100,,,-117.76976599999999,33.997528,Wildfire,d79e71f2-d827-465d-95a8-d80b6e54456e,https://www.fire.ca.gov/incidents/2019/7/28/star-fire/,,,20190728,N,False,False
1304,Tucker Fire,True,2019-09-26 14:49:08,2019-07-28 15:58:00,Modoc National Forest,,Modoc,"Hwy 139 and Tucker Butte Rd, 6 miles SW of Clear Lake Reservoir",14217,100,,Modoc National Forest,-121.260305,41.79591,Wildfire,2939928b-0308-4d76-b232-246f064ddd11,https://www.fire.ca.gov/incidents/2019/7/28/tucker-fire/,2019-08-11 12:16:00,2019-08-11,20190728,N,False,False
1305,Dehesa Fire,True,2019-08-02 12:58:11,2019-07-28 19:51:55,CAL FIRE San Diego Unit,,San Diego,"Dehesa Road and Slone Canyon Road, Dehesa",150,100,,,-116.79603200000001,32.767649,Wildfire,5a633180-7b70-4fb6-b859-b5826775b5fc,https://www.fire.ca.gov/incidents/2019/7/28/dehesa-fire/,,,20190728,N,True,False
1306,Range Fire,True,2019-09-26 14:48:59,2019-07-28 22:39:05,Los Padres National Forest,,Santa Barbara,north of Lake Cachuma,100,100,,Los Padres National Forest,-119.94973999999999,34.665699,Wildfire,bc2edb86-fb4b-4dba-a9e0-5339f27d9bce,https://www.fire.ca.gov/incidents/2019/7/28/range-fire/,2019-08-05 12:27:00,2019-08-05,20190728,N,False,False
1307,Lake Fire,True,2019-08-01 19:20:18,2019-07-29 15:43:48,CAL FIRE San Benito - Monterey Unit,,Monterey,"near Lake San Antonio, Jolon Road and New Pleyto Road, Lockwood ",316,100,,,-120.984167,35.908333,Wildfire,540b19a4-b84c-4d9c-9cb3-746b53a094b7,https://www.fire.ca.gov/incidents/2019/7/29/lake-fire/,,,20190729,N,True,False
1308,Mill Fire,True,2019-09-26 14:48:51,2019-07-30 13:28:17,Los Padres National Forest,,Monterey,"In Los Padres National Forest, West of Fort Hunter Liggett ",280,100,,Los Padres National Forest,-121.466944,36.008889,Wildfire,233708cc-ed2d-4b85-ba8c-60cf71c912c8,https://www.fire.ca.gov/incidents/2019/7/30/mill-fire/,2019-08-12 08:20:00,2019-08-12,20190730,N,False,False
1309,Carson Fire,True,2019-08-02 12:57:57,2019-07-30 19:27:46,CAL FIRE Amador-El Dorado Unit,,El Dorado,"Northeast of Placerville in the community of Camino, off of Shadow Ridge Road",13,100,,,-120.75663999999999,38.757636,Wildfire,6ac64fee-1420-420c-bff1-1d4908b059be,https://www.fire.ca.gov/incidents/2019/7/30/carson-fire/,2019-07-31 06:47:00,2019-07-31,20190730,N,True,False
1310,Mesa Fire ,True,2019-08-05 09:09:51,2019-07-31 17:13:53,Kern County Fire Department,,Kern,"near Quail Dr and Bobcat Dr in the Kern River Valley, South of Lake Isabela",448,100,,Kern County Fire Department ,-118.41203999999999,35.60989,Wildfire,1f0d1a35-bf41-45d8-b3b8-26cca8d2d83e,https://www.fire.ca.gov/incidents/2019/7/31/mesa-fire/,,,20190731,N,False,False
1311,Caliente Fire,True,2019-09-26 14:48:39,2019-08-01 14:53:15,City of San Diego Fire-Rescue ,,San Diego,"Off Airway Road and Caliente Ave, in San Ysidro ",448,100,,City of San Diego Fire-Rescue,-117.02666699999999,32.575556,Wildfire,ca65fae0-e6d7-4600-890c-62da03753131,https://www.fire.ca.gov/incidents/2019/8/1/caliente-fire/,2019-08-03 09:10:00,2019-08-03,20190801,N,False,False
1312,Browns Fire,True,2019-08-02 21:42:25,2019-08-02 09:23:00,CAL FIRE Amador El Dorado Unit ,,Sacramento,"Off Twin Cities Road and Clay Station Road, Northeast of Herald ",84,100,,,-121.12361100000001,38.3525,Wildfire,12e44df4-d425-4f09-96b9-25256ffbdcb2,https://www.fire.ca.gov/incidents/2019/8/2/browns-fire/,2019-08-02 14:03:00,2019-08-02,20190802,N,True,False
1313,Prairie Fire ,True,2019-08-02 21:41:13,2019-08-02 14:45:00,CAL FIRE Amador-El Dorado Unit,,Sacramento,off White Rock Road and Prairie City Road ,50,100,,,-121.11409499999999,38.622058,Wildfire,a0d95805-48db-467e-8dd5-db761eb5ae74,https://www.fire.ca.gov/incidents/2019/8/2/prairie-fire/,2019-08-02 17:00:00,2019-08-02,20190802,N,True,False
1314,Meadow Fire (Not a CAL FIRE incident),True,2019-09-26 14:11:17,2019-08-02 16:53:18,Davis Creek Fire Department,,Modoc,"County Road 48 and Highway 395, northeast of Alturas",103,100,,,-120.23976,41.43783,Wildfire,2f735b66-c275-4557-a8ad-0ff60e0552f3,https://www.fire.ca.gov/incidents/2019/8/2/meadow-fire-not-a-cal-fire-incident/,2019-08-02 21:39:00,2019-08-02,20190802,N,False,False
1315,Marsh Complex,True,2019-08-06 18:42:11,2019-08-03 03:16:00,Unified Command: CAL FIRE Santa Clara Unit and East Contra Costa Fire Protection District,,Contra Costa,"Marsh Creek Rd and Morgan Territory Rd, southwest of Brentwood",757,100,,,-121.872941,37.908362,Wildfire,1f576988-2ad0-4a7b-afed-f650caafc579,https://www.fire.ca.gov/incidents/2019/8/3/marsh-complex/,2019-08-06 18:42:00,2019-08-06,20190803,N,True,False
1316,Five Fire,True,2019-09-26 14:48:14,2019-08-03 17:01:15,Angeles National Forest,,Los Angeles,Off Interstate 5 & Templin Hwy,156,100,,Angeles National Forest,-118.75239499999999,34.677864,Wildfire,ed5e111d-e34a-42c0-9ce7-818270037c2c,https://www.fire.ca.gov/incidents/2019/8/3/five-fire/,2019-08-05 12:25:00,2019-08-05,20190803,N,False,False
1317,La Barisa Fire,True,2019-10-02 16:07:20,2019-08-03 17:22:51,CAL FIRE San Bernardino Unit,,San Bernardino,Off La Barisa Dr & Hwy 247 in Landers,26,100,Forward spreads stopped.,,-116.4449,34.202883,Wildfire,4433d477-a962-4ad9-a306-71f0f79fff65,https://www.fire.ca.gov/incidents/2019/8/3/la-barisa-fire/,2019-08-04 06:39:00,2019-08-04,20190803,N,True,False
1318,Gilbert Fire,True,2019-08-06 18:43:46,2019-08-04 17:18:21,CAL FIRE Shasta-Trinity Unit,,Shasta,"Highway 44 and Gilbert Drive, Palo Cedro, East of Redding",30,100,,,-122.25408999999999,40.55924,Wildfire,0f3326bd-4a0f-4351-b978-38eb29f4d490,https://www.fire.ca.gov/incidents/2019/8/4/gilbert-fire/,,,20190804,N,True,False
1319,Caliente Fire,True,2019-08-06 18:43:17,2019-08-05 13:56:02,Kern County Fire Department ,,Kern,"Caliente Bodfish Rd, east of Bakersfield",29,100,,Kern County Fire Department ,-118.623651,35.287372999999995,Wildfire,fbe088d0-2a17-4d04-aac7-0e32ac8a1ef7,https://www.fire.ca.gov/incidents/2019/8/5/caliente-fire/,2019-08-06 18:43:00,2019-08-06,20190805,N,False,False
1320,Toro Fire ,True,2019-08-06 18:42:43,2019-08-05 15:36:23,CAL FIRE Riverside County Fire Department ,,Riverside,"26000 Block El Toro Road, North of Lake Elsinore",94,100,,Riverside County Fire Department ,-117.33372800000001,33.740219,Wildfire,0089d3c4-c554-46e1-8eb9-af95e4dfae0c,https://www.fire.ca.gov/incidents/2019/8/5/toro-fire/,2019-08-06 18:42:00,2019-08-06,20190805,N,True,False
1321,Sellers Fire,True,2019-09-26 14:48:05,2019-08-07 15:13:52,East Contra Costa Fire Protection District,,Contra Costa,"Sellers Ave and Delta Rd, 2 miles northeast of Brentwood",58,100,Forward spread has been stopped. Crews will continue with mop up operations to establish full containment.,East Contra Costa Fire Protection District,-121.678172,37.968494,Wildfire,e338f506-b9fa-44c0-ae64-324ed0e590d4,https://www.fire.ca.gov/incidents/2019/8/7/sellers-fire/,,,20190807,N,False,False
1322,R-1 Fire,True,2019-09-26 14:47:55,2019-08-07 17:21:13,BLM Northern California District,,Lassen,"Juniper Ridge Road and Juniper Tree Road, north of Ravendale",130,100,,BLM Northern California District,-120.336977,40.886677,Wildfire,5f7b19a6-5f22-49ac-bf0e-ecef96385d37,https://www.fire.ca.gov/incidents/2019/8/7/r-1-fire/,,,20190807,N,False,False
1323,3-2 Willow (Previously H-1 Fire),True,2019-10-02 16:07:12,2019-08-07 18:48:57,Lassen National Forest,,Lassen,"Pittville Road and Sheep Flat Road, southeast of Fall River Mills",107,100,,Lassen National Forest,-121.320838,40.900458,Wildfire,9a9bc21f-36f5-4092-b98e-c0d584d198db,https://www.fire.ca.gov/incidents/2019/8/7/3-2-willow-previously-h-1-fire/,,,20190807,N,True,False
